kernel,quant,batch,dim_m,dim_n,dim_k,layout,throughput_tps,latency_us,bandwidth_gbps,xmx_util_pct,variance_pct,regime,tier,is_winner,source_file
mmvq_soa_baseline,Q4_0,2,8192,8192,8192,SOA,5163.45431,387.3376,97.673719,0.0,0.92,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,2,8192,8192,8192,COALESCED,5211.519961,383.7652,98.582946,0.0,1.49,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,2,8192,8192,8192,AOS,1159.402008,1725.0272,21.931656,0.0,5.66,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,2,8192,8192,8192,AOS,1089.744135,1835.2932,20.613984,0.0,1.45,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,2,8192,8192,8192,AOS,1125.494936,1776.996,21.290258,0.0,1.49,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,2,8192,8192,8192,AOS,771.882959,2591.0664,27.551257,0.0,1.18,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,2,8192,8192,8192,SOA,2372.104431,843.1332,84.668871,0.0,2.39,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,2,8192,8192,8192,COALESCED,2592.883572,771.342,92.549266,0.0,1.1,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,2,8192,8192,8192,AOS,636.464313,3142.36,22.717682,0.0,0.78,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,2,8192,8192,8192,AOS,616.599069,3243.5988,22.008621,0.0,5.9,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,2,8192,8192,8192,AOS,821.689041,2434.0108,29.329014,0.0,8.71,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,2,8192,8192,8192,AOS,1123.158105,1780.6932,30.962216,0.0,3.51,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,2,8192,8192,8192,SOA,3353.346103,596.4192,92.442041,0.0,2.7,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,2,8192,8192,8192,COALESCED,3343.376837,598.1976,92.167217,0.0,3.89,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,2,8192,8192,8192,AOS,698.90296,2861.6276,19.266731,0.0,6.25,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,2,8192,8192,8192,AOS,667.987858,2994.0664,18.414491,0.0,6.46,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,2,8192,8192,8192,AOS,793.738231,2519.7224,21.881064,0.0,6.81,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,3,8192,8192,8192,AOS,1810.340957,1657.1464,22.855366,0.0,1.72,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,3,8192,8192,8192,SOA,5168.820572,580.4032,65.255822,0.0,0.63,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,3,8192,8192,8192,COALESCED,5218.331512,574.8964,65.880893,0.0,1.04,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,3,8192,8192,8192,AOS,1216.529029,2466.0324,15.358552,0.0,1.11,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,3,8192,8192,8192,AOS,1072.130511,2798.1668,13.535536,0.0,2.39,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,3,8192,8192,8192,AOS,1102.789219,2720.3748,13.922599,0.0,2.65,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,3,8192,8192,8192,AOS,763.981706,3926.7956,18.19018,0.0,2.3,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,3,8192,8192,8192,SOA,2397.861491,1251.1148,57.092379,0.0,1.05,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,3,8192,8192,8192,COALESCED,2586.333538,1159.9432,61.579843,0.0,0.89,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,3,8192,8192,8192,AOS,635.271493,4722.3904,15.125628,0.0,0.93,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,3,8192,8192,8192,AOS,606.837751,4943.6608,14.448629,0.0,4.11,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,3,8192,8192,8192,AOS,789.830605,3798.2828,18.805635,0.0,6.75,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,3,8192,8192,8192,AOS,1075.137489,2790.3408,19.773997,0.0,7.05,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,3,8192,8192,8192,SOA,3372.852673,889.4548,62.033722,0.0,1.78,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,3,8192,8192,8192,COALESCED,3357.44426,893.5368,61.75033,0.0,2.16,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,3,8192,8192,8192,AOS,679.001437,4418.2528,12.488238,0.0,4.58,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,3,8192,8192,8192,AOS,652.93444,4594.642,12.008812,0.0,5.32,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,3,8192,8192,8192,AOS,746.22418,4020.2396,13.724603,0.0,7.56,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,4,8192,8192,8192,AOS,1787.296043,2238.0176,16.942079,0.0,2.82,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,4,8192,8192,8192,SOA,5153.767817,776.1312,48.853431,0.0,0.97,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,4,8192,8192,8192,COALESCED,5224.049014,765.6896,49.519638,0.0,0.93,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,4,8192,8192,8192,AOS,1199.456694,3334.8432,11.369852,0.0,3.62,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,4,8192,8192,8192,AOS,1053.302144,3797.5808,9.984428,0.0,3.2,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,4,8192,8192,8192,AOS,1088.613699,3674.398,10.319152,0.0,3.17,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,4,8192,8192,8192,AOS,760.997537,5256.2588,13.597334,0.0,2.03,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,4,8192,8192,8192,SOA,2392.675351,1671.7688,42.751787,0.0,2.33,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,4,8192,8192,8192,COALESCED,2598.357578,1539.434,46.426871,0.0,1.1,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,4,8192,8192,8192,AOS,635.464795,6294.6052,11.354343,0.0,0.83,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,4,8192,8192,8192,AOS,598.193957,6686.7944,10.688396,0.0,3.82,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,4,8192,8192,8192,AOS,765.4723,5225.532,13.677288,0.0,6.24,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,4,8192,8192,8192,AOS,1035.330337,3863.5012,14.292263,0.0,6.24,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,4,8192,8192,8192,SOA,3386.369524,1181.206,46.747287,0.0,1.62,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,4,8192,8192,8192,COALESCED,3206.798413,1247.35,44.26839,0.0,2.97,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,4,8192,8192,8192,AOS,668.121881,5986.9316,9.223118,0.0,4.05,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,4,8192,8192,8192,AOS,629.610282,6353.1364,8.691483,0.0,4.2,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,4,8192,8192,8192,AOS,722.687525,5534.8956,9.976372,0.0,6.34,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,1,14336,14336,14336,AOS,552.646425,1809.4752,63.929573,0.0,10.68,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,1,14336,14336,14336,SOA,1649.831783,606.1224,190.850851,0.0,2.7,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,1,14336,14336,14336,COALESCED,1666.877805,599.924,192.822718,0.0,3.52,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,1,14336,14336,14336,AOS,349.152648,2864.0768,40.389621,0.0,5.75,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,1,14336,14336,14336,AOS,351.347678,2846.1836,40.64354,0.0,2.27,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,1,14336,14336,14336,AOS,356.791367,2802.7584,41.27326,0.0,6.36,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,1,14336,14336,14336,AOS,249.90701,4001.4884,54.589543,0.0,1.35,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,1,14336,14336,14336,SOA,873.68506,1144.5772,190.847261,0.0,2.72,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,1,14336,14336,14336,COALESCED,875.658276,1141.998,191.278289,0.0,3.61,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,1,14336,14336,14336,AOS,209.048051,4783.5892,45.664336,0.0,2.26,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,1,14336,14336,14336,AOS,198.063007,5048.8984,43.264769,0.0,2.74,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,1,14336,14336,14336,AOS,264.0744,3786.8116,57.68426,0.0,6.48,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,1,14336,14336,14336,AOS,356.399916,2805.8368,60.112132,0.0,4.91,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,1,14336,14336,14336,SOA,1116.432275,895.7104,188.302862,0.0,3.16,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,1,14336,14336,14336,COALESCED,961.033919,1040.546,162.092624,0.0,4.18,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,1,14336,14336,14336,AOS,219.630369,4553.1044,37.043919,0.0,3.45,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,1,14336,14336,14336,AOS,211.997139,4717.0448,35.756462,0.0,4.42,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,1,14336,14336,14336,AOS,244.492393,4090.1068,41.237268,0.0,6.56,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,2,14336,14336,14336,AOS,564.676652,3541.85,32.681352,0.0,3.95,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,2,14336,14336,14336,SOA,1668.410712,1198.7456,96.561312,0.0,0.8,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,2,14336,14336,14336,COALESCED,1687.31661,1185.314,97.655514,0.0,0.91,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,2,14336,14336,14336,AOS,356.325954,5612.8384,20.622801,0.0,0.62,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,2,14336,14336,14336,AOS,343.912329,5815.4356,19.904347,0.0,3.21,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,2,14336,14336,14336,AOS,350.323608,5709.0072,20.275408,0.0,3.19,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,2,14336,14336,14336,AOS,247.970498,8065.4756,27.092376,0.0,1.05,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,2,14336,14336,14336,SOA,877.638422,2278.8428,95.887657,0.0,0.56,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,2,14336,14336,14336,COALESCED,885.859486,2257.6944,96.785861,0.0,0.94,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,2,14336,14336,14336,AOS,209.419005,9550.2316,22.880377,0.0,0.67,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,2,14336,14336,14336,AOS,193.398557,10341.3388,21.130039,0.0,1.21,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,2,14336,14336,14336,AOS,248.489087,8048.6432,27.149035,0.0,3.99,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,2,14336,14336,14336,AOS,326.894343,6118.1848,27.579799,0.0,4.39,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,2,14336,14336,14336,SOA,1127.223392,1774.2712,95.102882,0.0,1.23,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,2,14336,14336,14336,COALESCED,879.209302,2274.7712,74.178143,0.0,7.95,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,2,14336,14336,14336,AOS,214.297271,9332.83,18.080079,0.0,1.93,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,2,14336,14336,14336,AOS,204.707109,9770.0564,17.270965,0.0,2.35,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,2,14336,14336,14336,AOS,230.454752,8678.4932,19.443272,0.0,2.73,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,3,14336,14336,14336,AOS,548.849951,5465.9748,21.19035,0.0,3.43,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,3,14336,14336,14336,SOA,1668.217738,1798.3264,64.407618,0.0,0.66,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,3,14336,14336,14336,COALESCED,1685.50007,1779.8872,65.074865,0.0,0.74,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,3,14336,14336,14336,AOS,354.658776,8458.8348,13.692893,0.0,0.56,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,3,14336,14336,14336,AOS,337.385862,8891.896,13.026009,0.0,1.45,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,3,14336,14336,14336,AOS,344.745561,8702.07,13.310157,0.0,2.19,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,3,14336,14336,14336,AOS,247.001793,12145.6608,17.997075,0.0,0.54,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,3,14336,14336,14336,SOA,877.42686,3419.0884,63.931184,0.0,0.47,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,3,14336,14336,14336,COALESCED,884.430833,3392.012,64.441508,0.0,0.42,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,3,14336,14336,14336,AOS,209.170457,14342.3696,15.240603,0.0,0.5,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,3,14336,14336,14336,AOS,192.479641,15586.064,14.024475,0.0,0.59,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,3,14336,14336,14336,AOS,243.884768,12300.8912,17.769962,0.0,1.3,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,3,14336,14336,14336,AOS,320.842397,9350.3852,18.053992,0.0,2.16,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,3,14336,14336,14336,SOA,1127.617765,2660.476,63.451719,0.0,1.05,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,3,14336,14336,14336,COALESCED,765.876231,3917.082,43.096309,0.0,13.1,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,3,14336,14336,14336,AOS,213.249583,14068.0228,11.99968,0.0,0.94,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,3,14336,14336,14336,AOS,202.788976,14793.7036,11.411056,0.0,0.76,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,3,14336,14336,14336,AOS,228.145376,13149.5104,12.837875,0.0,1.61,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,4,14336,14336,14336,AOS,538.683799,7425.5064,15.608281,0.0,3.25,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,4,14336,14336,14336,SOA,1665.968071,2401.0064,48.271172,0.0,0.62,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,4,14336,14336,14336,COALESCED,1683.546181,2375.9372,48.780495,0.0,0.56,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,4,14336,14336,14336,AOS,355.537567,11250.5692,10.301647,0.0,0.55,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,4,14336,14336,14336,AOS,336.027783,11903.7776,9.736354,0.0,0.99,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,4,14336,14336,14336,AOS,341.880494,11699.9948,9.905935,0.0,1.59,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,4,14336,14336,14336,AOS,246.707735,16213.5168,13.486268,0.0,0.61,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,4,14336,14336,14336,SOA,877.711525,4557.306,47.980065,0.0,0.46,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,4,14336,14336,14336,COALESCED,885.34358,4518.02,48.397271,0.0,0.47,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,4,14336,14336,14336,AOS,209.051858,19134.0084,11.427811,0.0,0.36,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,4,14336,14336,14336,AOS,192.605509,20767.838,10.528772,0.0,0.4,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,4,14336,14336,14336,AOS,243.459509,16429.8368,13.308704,0.0,0.43,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,4,14336,14336,14336,AOS,318.59831,12554.9944,13.451639,0.0,1.02,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,4,14336,14336,14336,SOA,1120.855455,3568.7028,47.323988,0.0,1.26,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,4,14336,14336,14336,COALESCED,714.768285,5596.2192,30.178455,0.0,11.5,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,4,14336,14336,14336,AOS,212.820503,18795.1816,8.985561,0.0,0.67,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,4,14336,14336,14336,AOS,202.995614,19704.8592,8.570741,0.0,0.32,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,4,14336,14336,14336,AOS,227.179455,17607.226,9.591815,0.0,0.58,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,1,16384,16384,16384,AOS,438.916361,2278.3384,66.311006,0.0,2.18,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,1,16384,16384,16384,SOA,1200.819824,832.7644,181.418552,0.0,1.12,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,1,16384,16384,16384,COALESCED,1255.92798,796.224,189.744233,0.0,2.63,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,1,16384,16384,16384,AOS,287.10311,3483.0692,43.375226,0.0,1.85,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,1,16384,16384,16384,AOS,265.095492,3772.2256,40.050338,0.0,2.38,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,1,16384,16384,16384,AOS,268.917803,3718.6084,40.627809,0.0,2.52,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,1,16384,16384,16384,AOS,189.821037,5268.12,54.155304,0.0,1.1,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,1,16384,16384,16384,SOA,651.192933,1535.6432,185.783156,0.0,1.39,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,1,16384,16384,16384,COALESCED,664.902282,1503.9804,189.694387,0.0,2.52,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,1,16384,16384,16384,AOS,159.520489,6268.7872,45.51066,0.0,1.91,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,1,16384,16384,16384,AOS,148.742731,6723.0176,42.435801,0.0,1.65,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,1,16384,16384,16384,AOS,192.223114,5202.288,54.840609,0.0,4.32,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,1,16384,16384,16384,AOS,257.898157,3877.4996,56.811077,0.0,5.22,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,1,16384,16384,16384,SOA,844.047105,1184.768,185.930856,0.0,1.62,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,1,16384,16384,16384,COALESCED,862.946791,1158.82,190.094172,0.0,2.14,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,1,16384,16384,16384,AOS,165.158025,6054.8072,36.381824,0.0,2.64,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,1,16384,16384,16384,AOS,159.261029,6279.0,35.082804,0.0,3.22,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,1,16384,16384,16384,AOS,180.901321,5527.8756,39.849835,0.0,4.76,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,2,16384,16384,16384,AOS,427.287758,4680.6864,32.295024,0.0,3.73,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,2,16384,16384,16384,SOA,1196.211169,1671.9456,90.411363,0.0,1.62,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,2,16384,16384,16384,COALESCED,1264.113511,1582.1364,95.54352,0.0,0.73,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,2,16384,16384,16384,AOS,287.334326,6960.5328,21.717142,0.0,0.69,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,2,16384,16384,16384,AOS,259.137593,7717.9076,19.585992,0.0,1.72,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,2,16384,16384,16384,AOS,264.329025,7566.3276,19.978368,0.0,2.46,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,2,16384,16384,16384,AOS,189.275778,10566.5924,27.007818,0.0,0.65,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,2,16384,16384,16384,SOA,651.11356,3071.6608,92.907592,0.0,0.92,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,2,16384,16384,16384,COALESCED,668.007581,2993.978,95.318205,0.0,0.55,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,2,16384,16384,16384,AOS,159.96381,12502.828,22.825285,0.0,0.58,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,2,16384,16384,16384,AOS,148.021451,13511.5552,21.121226,0.0,0.6,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,2,16384,16384,16384,AOS,187.789294,10650.2344,26.795711,0.0,1.69,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,2,16384,16384,16384,AOS,247.544691,8079.3492,27.275575,0.0,3.32,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,2,16384,16384,16384,SOA,834.326599,2397.1428,91.929816,0.0,1.47,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,2,16384,16384,16384,COALESCED,857.140849,2333.3388,94.443591,0.0,1.36,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,2,16384,16384,16384,AOS,163.722832,12215.7672,18.03971,0.0,1.37,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,2,16384,16384,16384,AOS,156.30737,12795.302,17.222641,0.0,0.95,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,2,16384,16384,16384,AOS,175.964465,11365.9312,19.388547,0.0,1.99,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,3,16384,16384,16384,AOS,414.242863,7242.1284,20.884309,0.0,2.99,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,3,16384,16384,16384,SOA,1191.376909,2518.0948,60.064001,0.0,1.33,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,3,16384,16384,16384,COALESCED,1264.533281,2372.4168,63.752224,0.0,0.51,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,3,16384,16384,16384,AOS,286.846592,10458.552,14.461548,0.0,0.5,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,3,16384,16384,16384,AOS,257.216545,11663.3244,12.967731,0.0,0.79,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,3,16384,16384,16384,AOS,261.153028,11487.5176,13.166191,0.0,0.79,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,3,16384,16384,16384,AOS,189.015793,15871.6896,17.985771,0.0,0.47,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,3,16384,16384,16384,SOA,650.287908,4613.3412,61.878054,0.0,0.8,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,3,16384,16384,16384,COALESCED,667.141256,4496.7988,63.481732,0.0,0.34,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,3,16384,16384,16384,AOS,159.751197,18779.202,15.201103,0.0,0.5,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,3,16384,16384,16384,AOS,147.676694,20314.6476,14.052155,0.0,0.34,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,3,16384,16384,16384,AOS,186.852351,16055.4576,17.779909,0.0,0.62,memory_bound,1,False,mmvq_tier1.jsonl
